Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location,Lat,Long
5616839,5/1/2019,1420,5,Harbor,557,49,F,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,5TH                          ST,GAFFEY                       ST,,33.7397,-118.2923
192109545,5/3/2019,1430,21,Topanga,2146,66,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,DEERING,GAULT,,34.1992,-118.5967
5614227,4/29/2019,1230,8,West LA,886,54,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,2600    ANCHOR                       AV,,,34.0432,-118.4001
190809257,5/1/2019,1750,8,West LA,855,36,M,W,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,SANTA MONICA                 BL,WESTWOOD                     BL,,34.0499,-118.437
5617445,5/1/2019,2350,1,Central,111,21,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GRAND,CESAR CHAVEZ,,34.0603,-118.2439
5619016,5/3/2019,1455,20,Olympic,2001,67,M,H,22,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,WASHINGTON,ST ANDREWS,,34.0799,-118.3181
190409321,4/28/2019,1245,4,Hollenbeck,427,44,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,EASTERN,TWINING,,34.0834,-118.178
190112343,4/28/2019,1645,1,Central,163,61,M,W,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,8TH,HOPE,,34.0438,-118.2547
191310722,5/1/2019,1733,13,Newton,1307,48,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,CERES,,34.038,-118.243
191709471,4/30/2019,950,17,Devonshire,1722,59,F,W,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,DEVONSHIRE                   ST,CANOGA                       AV,,34.2573,-118.5973
5613181,4/28/2019,330,16,Foothill,1693,42,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,SHERMAN                      WY,,34.2121,-118.4021
190409322,4/28/2019,1705,4,Hollenbeck,402,35,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,BROADWAY,FLORIZEL,,34.0923,-118.1978
5613941,4/28/2019,2135,7,Wilshire,742,29,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WILSHIRE                     BL,CRESCENT HGH,,34.0611,-118.3681
5612977,4/28/2019,154,15,N Hollywood,1548,21,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WEDDINGTON,LANKERSHIM,,34.167,-118.3759
5618314,5/2/2019,2355,12,77th Street,1265,26,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MANCHESTER,BUDLONG,,33.96,-118.2959
5618126,5/2/2019,1830,18,Southeast,1863,54,F,W,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,HOOVER,MANCHESTER,,33.9271,-118.2659
5617460,5/2/2019,243,15,N Hollywood,1503,48,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VANOWEN                      ST,VANTAGE                      AV,,34.194,-118.3976
190112533,4/30/2019,910,1,Central,158,60,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,GLADYS,,34.0387,-118.2439
191709449,4/25/2019,1815,17,Devonshire,1752,62,F,W,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,DEVONSHIRE,CANOGA,,34.2572,-118.5973
191109833,4/30/2019,1500,11,Northeast,1177,47,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,AVENUE 26,SAN FERNANDO,,34.0869,-118.2258
190112497,4/27/2019,1635,1,Central,157,53,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6TH                          ST,SAN PEDRO,,34.0417,-118.2443
191310662,4/25/2019,1415,13,Newton,1307,39,M,W,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,SAN PEDRO,,34.0407,-118.2468
5615930,4/30/2019,1510,5,Harbor,587,36,M,B,16,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,28TH                         ST,PACIFIC,,33.7188,-118.2879
191411387,4/27/2019,1325,14,Pacific,1431,25,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,1400    MAIN                         ST,,,33.9894,-118.4721
5612935,4/28/2019,15,21,Topanga,2115,40,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LANARK,TOPANGA CANYON,,34.2176,-118.606
190112720,5/1/2019,1445,1,Central,157,60,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,6TH                          ST,SAN PEDRO,,34.0417,-118.2443
5619236,5/3/2019,2030,13,Newton,1313,52,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CENTRAL,14TH                         PL,,34.0276,-118.2477
5618151,5/2/2019,1950,12,77th Street,1265,33,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MANCHESTER,BUDLONG,,33.96,-118.2959
5617009,5/1/2019,2130,1,Central,185,20,M,B,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,MAIN,PICO,,34.0364,-118.2603
5618413,5/3/2019,238,8,West LA,805,29,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,SKIRBALL CENTER              DR,,34.1226,-118.4784
5617069,5/1/2019,2137,21,Topanga,2148,33,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,6900    COZYCROFT                    AV,,,34.1956,-118.58
5613235,4/28/2019,930,9,Van Nuys,935,26,F,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,14400    ERWIN                        ST,,,34.1837,-118.4465
190112484,4/25/2019,2000,1,Central,156,57,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,5TH                          ST,SAN JULIAN,,34.0446,-118.245
5619320,5/3/2019,2205,6,Hollywood,668,52,M,H,22,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,DE LONGPRE,SAINT ANDREWS,,34.0969,-118.3109
5613204,4/28/2019,331,3,Southwest,315,24,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,10                           FY,WESTERN,,34.034,-118.3133
190112661,5/1/2019,1000,1,Central,176,32,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,CERES,,34.0404,-118.2504
5618418,5/3/2019,226,6,Hollywood,635,28,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,CAHUENGA,,34.1083,-118.3308
5618224,5/2/2019,2030,12,77th Street,1265,37,F,B,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,MANCHESTER,BUDLONG,,33.96,-118.2959
5613970,4/29/2019,345,16,Foothill,1681,25,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSCOE                       BL,HOLLYWOOD                    FY,,34.2217,-118.41
191109835,4/30/2019,1500,11,Northeast,1177,47,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,AVENUE 26,SAN FERNANDO                 RD,,34.0869,-118.2258
5619517,5/4/2019,200,19,Mission,1951,29,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,DEVONSHIRE,SAN DIEGO                    FY,,34.261,-118.4698
5613914,4/28/2019,2357,6,Hollywood,638,39,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,GOWER,,34.1038,-118.3151
5619312,5/3/2019,2110,1,Central,162,67,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FIGUEROA                     ST,9TH                          ST,,34.0462,-118.2628
5619271,5/3/2019,2105,15,N Hollywood,1523,33,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BELLAIRE,VICTORY,,34.1867,-118.4094
5617762,5/2/2019,1000,10,West Valley,1008,45,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSCOE                       BL,HOME DEPOT                   PL,,34.2077,-118.4912
5613943,4/29/2019,235,1,Central,185,32,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,12TH                         ST,MAPLE                        AV,,34.0357,-118.2563
5615066,4/29/2019,2340,6,Hollywood,666,32,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WILCOX,LA MIRADA,,34.0935,-118.331
5619460,5/4/2019,30,8,West LA,805,41,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,GETTY CENTER                 DR,,34.1016,-118.4698
5613633,4/28/2019,1533,12,77th Street,1258,34,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HARBOR                       FY,FLORENCE                     AV,,33.9713,-118.2739
190112488,4/27/2019,1845,1,Central,155,67,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,6TH                          ST,WALL,,34.0435,-118.2471
5613160,4/28/2019,210,19,Mission,1981,23,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8700    LANGDON                      AV,,,34.2283,-118.4699
5619365,5/3/2019,2252,6,Hollywood,677,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MELROSE                      AV,WESTERN                      AV,,34.0835,-118.3091
190112344,4/28/2019,1810,1,Central,163,72,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,8TH,BROADWAY,,34.0445,-118.2558
5614359,4/29/2019,1645,3,Southwest,319,28,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,23RD                         ST,FIGUEROA                     WY,,34.0311,-118.2749
5612925,4/28/2019,1,21,Topanga,2146,27,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OWENSMOUTH,SHERMAN                      WY,,34.201,-118.6016
5616150,5/1/2019,58,8,West LA,814,28,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,MORAGA                       DR,,34.0656,-118.4633
5618176,5/2/2019,1952,4,Hollenbeck,497,57,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CALZONA,WHITTIER,,34.0187,-118.2118
5613221,4/28/2019,415,12,77th Street,1255,27,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,79TH,NORMANDIE,,33.9673,-118.3003
5616824,5/1/2019,1430,4,Hollenbeck,411,32,M,H,16,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,AVENUE 18,BARRANCA,,34.0747,-118.2244
5619569,5/4/2019,327,15,N Hollywood,1503,25,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SHERMAN                      WY,HOLLYWOOD                    FY,,34.2012,-118.4035
5616741,5/1/2019,840,17,Devonshire,1795,49,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,BALBOA,ROSCOE,,34.2212,-118.5027
5615491,4/30/2019,715,20,Olympic,2074,26,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,NORMANDIE,PICO,,34.0472,-118.3003
190112603,4/27/2019,1415,1,Central,124,44,M,O,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,1ST,MAIN,,34.0522,-118.2434
190112719,5/1/2019,1615,1,Central,148,64,M,W,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,GLADYS,CENTRAL,,34.0421,-118.2397
190112493,4/26/2019,930,1,Central,158,40,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,CERES,,34.038,-118.243
5616088,4/30/2019,2251,10,West Valley,1021,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SHIRLEY                      AV,HARTLAND                     ST,,34.1947,-118.5579
190112498,4/27/2019,1655,1,Central,157,56,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6TH                          ST,SAN JULIAN,,34.0416,-118.244
5615084,4/30/2019,107,9,Van Nuys,974,28,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VAN NUYS,VENTURA                      FY,,34.1569,-118.4487
5619224,5/3/2019,1850,14,Pacific,1494,30,F,H,18,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",400    WORLD                        WY,,,33.9433,-118.4072
5618052,5/2/2019,1725,16,Foothill,1611,39,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,13300    CORCORAN                     ST,,,34.2841,-118.4227
5613934,4/29/2019,135,9,Van Nuys,966,33,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WOODMAN                      AV,VENTURA                      FY,,34.1622,-118.4269
191411397,4/27/2019,1325,14,Pacific,1431,24,M,O,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,1400    MAIN                         ST,,,33.9894,-118.4721
190112531,4/29/2019,1430,1,Central,158,50,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,GLADYS,,34.0387,-118.2439
5617347,5/1/2019,2325,4,Hollenbeck,443,31,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SOTO,CHARLOTTE,,34.0569,-118.2014
190112487,4/25/2019,1800,1,Central,156,70,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,5TH                          ST,SAN PEDRO,,34.0442,-118.2439
5616220,5/1/2019,432,15,N Hollywood,1563,29,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA                      FY,LAUREL CANYON                BL,,34.1544,-118.3965
190112662,5/1/2019,1500,1,Central,158,68,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,6TH,GLADYS,,34.0403,-118.2421
5615092,4/30/2019,132,17,Devonshire,1708,35,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,KNOLLWOOD,CLONLEE,,34.2844,-118.4968
190112608,4/26/2019,1700,1,Central,162,34,M,W,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,OLIVE,,34.0467,-118.2556
191310749,5/1/2019,1435,13,Newton,1307,57,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,SAN PEDRO,,34.0407,-118.2468
5616142,5/1/2019,119,10,West Valley,1049,31,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HAYVENHURST                  AV,BURBANK                      BL,,34.167,-118.4923
5613174,4/28/2019,154,6,Hollywood,637,31,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GOWER                        ST,YOLLA                        ST,,34.103,-118.3225
191310663,4/25/2019,1400,13,Newton,1307,58,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,SAN PEDRO,,34.0407,-118.2468
5612943,4/28/2019,45,20,Olympic,2033,23,F,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WESTERN,8TH                          ST,,34.0581,-118.3091
191411308,4/28/2019,1715,14,Pacific,1431,25,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,MARKET,,33.9875,-118.4741
5613816,4/28/2019,1800,14,Pacific,1452,60,M,W,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,WASHINGTON,PACIFIC,,33.9798,-118.4656
191709450,4/25/2019,1550,17,Devonshire,1793,48,M,H,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,VANALDEN,PARTHENIA,,34.2283,-118.5492
191411433,4/30/2019,840,14,Pacific,1412,55,M,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,WAVECREST,,33.9933,-118.4765
5619383,5/3/2019,2330,1,Central,162,25,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OLYMPIC,FLOWER,,34.0462,-118.2585
5618306,5/2/2019,2332,4,Hollenbeck,483,43,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GOLDEN STATE                 FY,4TH                          ST,,34.0305,-118.2193
5612979,4/28/2019,115,21,Topanga,2115,27,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8200    TOPANGA CANYON               BL,,,34.2176,-118.606
5617414,5/2/2019,20,12,77th Street,1249,37,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,70TH                         ST,FIGUEROA,,33.9765,-118.2827
190112721,5/1/2019,2200,1,Central,147,58,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH                          ST,WALL                         ST,,34.0446,-118.245
191411386,4/26/2019,1545,14,Pacific,1441,48,F,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,PACIFIC,29TH                         AV,,33.9809,-118.4665
5619503,5/4/2019,200,1,Central,162,20,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,9TH                          ST,FIGUEROA,,34.0462,-118.2628
190809313,5/4/2019,30,8,West LA,805,41,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,GETTY CENTER                 DR,,34.1016,-118.4698
5616299,5/1/2019,215,19,Mission,1931,21,F,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,15000    RINALDI                      ST,,,34.283,-118.4635
5617524,5/2/2019,203,1,Central,191,37,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FIGUEROA                     ST,4TH                          ST,,34.0388,-118.2717
5615020,4/29/2019,2130,3,Southwest,333,28,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ADAMS                        BL,12TH                         AV,,34.0278,-118.3378
5619403,5/3/2019,2202,15,N Hollywood,1523,19,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VICTORY,BELLAIRE,,34.1867,-118.4094
5613213,4/28/2019,220,9,Van Nuys,995,29,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,GETTY                        DR,,0,0
5616528,5/1/2019,1000,5,Harbor,523,61,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,2100    JOHN S GIBSON,,,33.7577,-118.2884
5619366,5/3/2019,2125,16,Foothill,1606,26,F,W,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,FOOTHILL,OSBORNE,,34.276,-118.3783
5613564,4/28/2019,1040,7,Wilshire,789,22,F,W,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,2100    ARLINGTON                    AV,,,34.0379,-118.323
190112546,4/27/2019,1730,1,Central,146,54,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH                          ST,LOS ANGELES,,34.0461,-118.2476
5617430,5/2/2019,125,20,Olympic,2069,22,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OLYMPIC                      BL,MAGNOLIA                     AV,,34.0524,-118.2865
5619289,5/3/2019,2125,13,Newton,1363,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,AVALON,51ST                         ST,,33.9966,-118.2652
5616279,5/1/2019,240,14,Pacific,1488,28,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MANCHESTER,AVIATION,,33.9526,-118.3823
5618571,5/3/2019,700,7,Wilshire,787,27,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WASHINGTON                   BL,VICTORIA                     AV,,34.0399,-118.3337
191109836,4/30/2019,1500,11,Northeast,1177,51,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,SAN FERNANDO                 RD,AVENUE 26,,34.0875,-118.2259
190112718,5/1/2019,2000,1,Central,128,22,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,1ST                          ST,CENTRAL,,34.0492,-118.2391
190112494,4/26/2019,950,1,Central,158,51,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6TH                          ST,STANFORD,,34.0403,-118.2421
5617856,5/2/2019,1035,9,Van Nuys,964,22,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,14200    HUSTON                       ST,,,34.1594,-118.4421
190809260,4/30/2019,1645,8,West LA,883,53,M,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,COTNER,LA GRANGE,,34.0422,-118.4418
191411401,4/29/2019,1035,14,Pacific,1412,52,M,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MAIN                         ST,WESTMINSTER                  AV,,33.9901,-118.4726
191709580,4/27/2019,1820,17,Devonshire,1794,60,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,CHASE,CANBY,,34.2246,-118.5349
5619353,5/3/2019,2159,6,Hollywood,615,39,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VIRGINIA,SAINT ANDREWS,,34.1267,-118.3316
5619436,5/3/2019,2251,16,Foothill,1611,43,M,H,22,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,13200    VAUGHN                       ST,,,34.2782,-118.4273
190112492,4/26/2019,1155,1,Central,158,63,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,GLADYS,,34.0387,-118.2439
5618672,5/3/2019,1100,6,Hollywood,669,36,M,H,16,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,HOBART,LEXINGTON,,34.093,-118.3046
5618162,5/2/2019,1905,12,77th Street,1265,19,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,NORMANDIE,81ST,,33.9655,-118.3003
190112486,4/25/2019,1850,1,Central,157,74,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,500    CROCKER                      ST,,,34.0435,-118.2427
5616634,5/1/2019,1315,2,Rampart,265,29,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ALVARADO                     ST,8TH                          ST,,34.0549,-118.2778
5618996,5/3/2019,1459,20,Olympic,2071,52,M,H,22,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,PICO,WESTERN,,34.0472,-118.309
5617353,5/1/2019,1920,16,Foothill,1668,34,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,TOPANGA CANYON               BL,PALI                         AV,,34.2428,-118.2937
5613583,4/28/2019,1300,20,Olympic,2055,27,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,NORMANDIE,12TH,,34.0491,-118.3
5619309,5/3/2019,2050,15,N Hollywood,1523,32,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,COLDWATER CA,VICTORY,,34.1849,-118.4095
191310667,4/30/2019,1741,13,Newton,1307,61,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,8TH,CROCKER,,34.0372,-118.2476
5618340,5/2/2019,2351,9,Van Nuys,966,53,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WOODMAN                      AV,VENTURA                      FY,,34.1622,-118.4269
5613917,4/28/2019,2134,1,Central,121,40,M,W,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,SANTA MONICA                 FY,HOLLYWOOD                    FY,,34.0601,-118.2502
5613975,4/29/2019,150,7,Wilshire,745,39,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LA BREA,6TH                          ST,,34.0572,-118.3482
5613868,4/28/2019,2300,19,Mission,1977,38,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BRADFORD,CANTERBURY,,34.2338,-118.4301
190311929,4/30/2019,1245,3,Southwest,378,58,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,MARTIN LUTHER KI,VERMONT,,34.0146,-118.2872
5619437,5/3/2019,2330,14,Pacific,1469,34,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LA TIJERA,THORNBURN,,33.9726,-118.3771
5616076,4/30/2019,2225,18,Southeast,1862,27,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,IMPERIAL                     HY,FIGUEROA,,33.931,-118.2826
190112530,4/29/2019,1025,1,Central,138,40,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,4TH                          ST,CROCKER,,34.0449,-118.2415
